"id","comment_text","NOT","HOF"
hasoc_english_309007,"@Sello_OFFICIAL Your lady probably is a bitch though. Most women are bitches and whores. A woman who wants you to f… https://t.co/SgGbxhEAEi",0,1
hasoc_english_309008,"Women are bitches. 1 time, this bitch in BAL asked me to fill in on higher bracket tennis league...I did & won, but hadn't "registered" ...",0,1
hasoc_english_309009,"Any woman that likes me is a bitch. All women are bitches.",0,1
hasoc_english_309010,"SINCE YOU'VE COMPLETELY PROVEN YOU'RE A COMPLETE BITCH THEN YOU'RE JUST A COMPLETE BITCH FOREVER AND IF YOU ARE ALL WOMEN ARE BITCHES",0,1
hasoc_english_309011,"lmao as if this cunt gives a fuck about women with anxiety https://t.co/T2soHcAF4u",1,0
hasoc_english_309012,"@joliemenzel you guys nailed it. I've had 3 seperate fits of hysterical laughter and I didn't even make it to the school yet.",1,0
hasoc_english_309013,"@marklevinshow You seem hysterical. Screaming is not gonna make the Trump collusion with Russia less true. No matter the size of the font.",1,0
hasoc_english_309014,"If you need a laugh or if you have '80HD' (You'll get that in a sec...), these are hysterical. https://t.co/ASoFljGF9s",1,0
hasoc_english_309015,"@KeithOlbermann You are a hysterical moron. https://t.co/37l7TuTdwh",1,0
hasoc_english_309016,"@hangfirebbq @AlisonMoyet Lolol.. that's so not RIGHT. Hysterical. Talent.......bites in the end, doesn't it. Thanks for being you though.",1,0
hasoc_english_309017,"doesnt make u better than anybody else, its about what you do and that a silly title based on GPA is ridiculous and absolutely hysterical",1,0
hasoc_english_309018,"@KUROl_TENSHl you lost me to hysterical laughter at 'hotdogs on legs' 😂😂😂😂",1,0
hasoc_english_309019,"@DonaldJTrumpJr You seem a little shrill and hysterical tonight, Junior! Are you getting scared? #MuellerIsComing https://t.co/RS5OC6LDOk",1,0
hasoc_english_309020,"@YaThinkN Noely I see you've become hysterical since I last saw you. Don't blam you one bit, you're in Qld right?",1,0
hasoc_english_309021,"@BrianMeadow0117 @18TruckaMan @realDonaldTrump HAHAHAHAHAHAHA....your hysterical....like you know shit...tEump has… https://t.co/MrMcprdmYD",1,0
hasoc_english_309022,"@jojolang9 @KurtSchlichter Congratulations, Jo. You are the most hysterical person I've ever encountered on social… https://t.co/SYjwdHITsF",1,0
hasoc_english_309023,"@3kad3 @JesusInAmerica @PF_Olson @eoghanmcdermo @FoxNews That's hysterical though you didn't mean it to be",1,0
hasoc_english_309024,"Absolutely shameful 27 month sentence!! Woman jailed for false rape allegation against police officer https://t.co/tds9YnOF0t",1,0
hasoc_english_309025,"I don’t know one woman who has not experienced harassment, the gamut from demeaning comments all the way to rape. #WomenWhoRoar #MeToo",1,0
hasoc_english_309026,"Male logic is a woman should get life for accusing a man of rape but an actual rapist shouldn't",1,0
hasoc_english_309027,"If any woman is a victim of sexual assault I pray you read the #metoo timeline, having an ex who was a victim of rape tell me she was and",1,0
hasoc_english_309028,"Doing an even bigger eyeroll at the 'famous' TW tweeting their sick little pornified rape fantasies, we see you dude ... NO WOMAN says that",1,0
hasoc_english_309029,"Brilliant, stone a woman after rape, there is no scandal. https://t.co/tzvGXBpDnZ",1,0
hasoc_english_309030,"#WorldFoodDay Thank you for celebrating Sri Foodnaath day. Please take action against that woman for refusing rape… https://t.co/CU2D3KmSgt",1,0
hasoc_english_309031,"Even if a woman goes to a nude beach .. doesnt warrant sexual abuse assault or rape .. stop victim shameing #metoo",1,0
hasoc_english_309032,"This is what's so worrying. At one end, asking a woman out for coffee. On the other, rape. It misses what actually… https://t.co/0I1KgcBRuo",1,0
hasoc_english_309033,"#Nigeria #news - Family of nine #Iraqi asylum seekers gang -rape drunk woman https://t.co/bp9exiEsuO",1,0
hasoc_english_309034,"THINGS GOT HEATED: BREAKING: Woman Sets Pedophile Muslim Man on Fire After Catching Him Rape 7 -Yr -Old Daughter https://t.co/CRywZX1rQJ",1,0
hasoc_english_309035,"@kellyhamilton49 @BachynskiBomber @SethAbramson Says the woman who supports rape",1,0
hasoc_english_309036,"Also just because a woman has been drinking is not a invitation to rape. #MeToo",1,0
hasoc_english_309037,"@MCNMG @SethAbramson Says the woman who votes for rape enabling criminal and supports killing babies",1,0
hasoc_english_309038,"@JackyHolyoake @FireWomon See you are doing it again. No woman who is criticizing McGowan is saying or thinks jokes about rape are ok.",1,0
hasoc_english_309039,"@deBeauxOs1 I cannot imagine any woman who does not have a sexual assualt or rape or both even more than once. Sad… https://t.co/aPsW4URJNa",1,0
hasoc_english_309040,"5 Tunisians try to rape Lampedusa woman (3) https://t.co/x6AAATWb40 #news #show #technology #sport #economy #cinema #football #world",1,0
hasoc_english_309041,"The @IEBCKenya as currently constituted is merely a cunt hole. There's a lot of scum in there. @kwamboka_akombe Just bolted out of the mire",1,0
hasoc_english_309042,"@LiquidHbox u fucking cunt u wanna fuck me duck hole cack lord bafaf, EXcuease me, i wang to flout ur hbox, please suck me dadd. top 5 gay",1,0
hasoc_english_309043,"Giving You A Sneak Peak Of Her Hot Little Cunt Hole https://t.co/Mr8x6U401m",1,0
hasoc_english_309044,"Looooooooool I can’t believe ‘BEN WOTTS’ aka dick head fuck boy send me a pic of his hairy ass hole n asked me to peg him.. weird cunt 🤣🤣🤣",1,0
hasoc_english_309045,"k i come on to twitter to make fun of you but i dont fucking need to bc you do it yourself fuck off cunt hole https://t.co/RINV9CFgOz",1,0
hasoc_english_309046,"@watermeloser Also cunt hole is redundant",1,0
hasoc_english_309047,"Getting my monster prolapsed cunt totally fucking destroyed by the one and only VERSFFLA ❤️ my hole is so fucked up… https://t.co/VL6wyZPUd1",1,0
hasoc_english_309048,"FYI. Mariah rhymes with Pariah which in German rhymes with washed up has been cunt hole. https://t.co/6qqOVh92gr",1,0
hasoc_english_309049,"Johnny Castle loves always wet warm fuck hole of Rilynn Rae with tiny bottom and trimmed cunt https://t.co/K2XEWvdWhV",1,0
hasoc_english_309050,"@DonCannon @DJDRAMA Ole fat neck ass nigha . Release the motherfucking song ... I’ve had it with you cunt holes",1,0
hasoc_english_309051,"Xd @Idubbbz tight hole lost <3 Kids @metpoliceuk ok cunt penetrate @Cylsz @BhadBhabie",1,0
hasoc_english_309052,"@jonoread @Davee8989 Fat cunt most likely made the hole lmao",1,0
hasoc_english_309053,"Love seeing how girls publicly compliment each other "Oh wow. Stunnerz. Bae"And in the same breath send private texts to their friends saying the same person is an "insta-whore / attention whore / D-craving attention seeking skank with dumb shoes"Hilarious#MoreThanTwoFaces",0,1
hasoc_english_309054,"@BenSasse So THIS doesnt matter as long as hysterical women dont interrupt the important white mens business matters?",1,0
hasoc_english_309055,"@DC_AR Poor little SJWsnowflake so confused and fragile. You hysterical leftists haven't resisted anything. Your 'winter' will never come.",1,0
hasoc_english_309056,"Why would u play with my pure heart u fucking hoe bitch?",0,1
hasoc_english_309057,"@WildeFreedom @CNNPolitics Really do tell! Hysterical? Strange tweet you got there. Hysterical is supporting POS #4… https://t.co/Cr9z3LZqT0",1,0
hasoc_english_309058,"ugly skank bitch >:(",0,1
hasoc_english_309059,"THEN STOP SAYING IT CHRISTINA , fucking pussy stfu stop jocking her she dont be worried bout you you acting like flight",0,1
hasoc_english_309060,"honestly a bitch didnt deserve shit this whole year or whole fuckin life so why q bitch always complaining ugh fucking hoe",0,1
hasoc_english_309061,"@ULiaison @sarahdavywrites @SkinnypigsUK @tentspitch @heatherpea “Brutal & shaming”? Tad hysterical don’t you think?",1,0
hasoc_english_309062,"@AnnCoulter @DonaldJTrumpJr You'd be the one to know about hysterical woman, though you have cornered the deceptive category.",0,1
hasoc_english_309063,"Bitch be starting lmao sis "do what you preach"??? Speak for your fucking self you fucking cunt",0,1
hasoc_english_309064,"#CubeIsOverParty Hyuna made people pay attention to her message. And even when the entire public was against her she never changed who she was and what she stood for. No matter how often she was slut shamed. She is THAT fucking bitch. She will always be THAT bitch.",1,0
hasoc_english_309065,".@FLOTUS, I didn't hear you saying anything when you husband was talking about grabbing women by the pussy. That's ok tho? Go play in the garden in your stilettos and stfu!",0,1
hasoc_english_309066,"@BenSasse Not having Merrick Garland as SCOTUS is absurd. But Im just a hysterical woman, right asshole?",1,0
hasoc_english_309067,"@ziadwaeladawy Now people want to attack eminem because hes older and they think hes garbage. People have the balls to talk shit now because they think revival is weak and whack but BOYY! Why didnt you pussy fucks respond back then? Scared to get bodied? Doesnt matter, YOU STILL ARE!",0,1
hasoc_english_309068,"I could not care less what the porn model skank thinks.",0,1
hasoc_english_309069,"@ABC Hey, immigrant skank ass HO, look, there's an older, fatter less hair dude, AND HE HAS 5X THE THAT YOUR PATHETIC IMMATURE HUBBIE HAS !!! GO ON, GIT !!",0,1
hasoc_english_309070,"@anncoulter - right on the money as always! #MAGAAnn Coulter: Booker and Harris 'competing for Most Hysterical Woman'",0,1
hasoc_english_309071,"to everyone saying hyuna ruined edawn and pentagon needs to shut the fuck up. she didnt ruin it, yall who complained and sent hate to her did. because of yall sensitive and jealous asses this is what we, actual fans get.",1,0
hasoc_english_309072,"Suck a dick and choke you bitch",0,1
hasoc_english_309073,"@JasonHalle No they don't get it. We're a bunch of "hysterical women" as they put it.",0,1
hasoc_english_309074,"@Sexyarse69 First ima smack that ass then eat that pussy from the back then wrap your hair around my hand while I choke you and slide in slow and long strokes tease u then start pounding that pussy",0,1
hasoc_english_309075,"Stfu you taking all this shit and I still make more money than you do you broken depression pussy ass bitch",0,1
hasoc_english_309076,"@JoeConchaTV @CoryBooker is like a hysterical woman trying to out scream @SenKamalaHarris. I became a conservative years ago when the Democrats treated Clarence Thomas in such a despicable manner. Hope the public is watching this repeat.",1,0
hasoc_english_309077,"Stupid dumb bitch I hate stupid dumb bitches Like stfu You dumb ass hoe Im so angry That youre dumb and stupid You make no sense Look at you talk out of your mouth Lmaoo BITCH you mad ignorant Be quiet bc you embarass yourself Sorry youre right i am less intelligent",0,1
hasoc_english_309078,"I hate bitches that are always mad at the world for no reason like bitch stfu and be happy hoe",0,1
hasoc_english_309079,"@ABC What a liar - get the story I paid him $380k after the fact because he attacked me. What a skank and so is every woman who looks the other way on this story because of the greater good.",0,1
hasoc_english_309080,"STUPID FUCKING CUNT ASS CUNT BITCH DIDNT STOP AT HER STOP SIGN AND TOTALED MY FUCKING CAR THAT I USE TO MAKE FUCKING MONEY OH MY FUCKING GOD YOU STUPID FUCKING BITCH",0,1
hasoc_english_309081,"@JaniceMarie717 @imillhiser Oh, calm down you hysterical woman.",0,1
hasoc_english_309082,"@DarkHxntress He growled as he looked up at her, ohohohoh.... She was going to get it when he returned to normal. "You fucking bitch.... You slimy fucking whore.... I will fucking remember this you stupid bitch...." He said through clenched teeth as some  blood dripped down from his mouth.",1,0
hasoc_english_309083,"@AnnCoulter Thats a real low blow to hysterical women.",0,1
hasoc_english_309084,"Love on my new ones and the @drum_thing remix been Wiked. In all fairness how can you not skank to these???!!!@dom877",1,0
hasoc_english_309085,"@realDonaldTrump Fuck you pussy",1,0
hasoc_english_309086,"im single & its staying that way for a long time because I hate all you pussy niggas!",0,1
hasoc_english_309087,"@STFU_Edward BITCH you shouldnt be putting it out there cunt nugget",0,1
hasoc_english_309088,"@AnnCoulter Im not sure you should be calling ANYONE a hysterical woman.",1,0
hasoc_english_309089,"@Thomas1774Paine I thought you were leaving the country you washed up skank ass?",1,0
hasoc_english_309090,"@ida_skibenes I dont have Ovaries or a Vagina and I refuse to put women in jeopardy because they do... Pro-choice isnt pro -abortion, its womens right to choose... if you cant get pregnant from rape,STFU.",0,1
hasoc_english_309091,"@supanovagirl LMAOO you pussy. What those emojis mean?!",0,1
hasoc_english_309092,"@chargenewtwit @NotZelta you gonna shut the fuck up pussy?",0,1
hasoc_english_309093,"instead of telling young women to dress appropriately, teach young men to NOT rape, that NO means NO and to love accordingly. #MeToo",1,0
hasoc_english_309094,"The pain of a woman being targeted as a purely pleasure object, goes beyond the physical, its a rape of the soul #MeToo",1,0
hasoc_english_309095,"@AnthemRespect @CTomme2 2 hysterical women in the US Senate",0,1
hasoc_english_309096,"Shut the fuck up, Brandon. You never cared about his Superman. You and a bunch of your buddies are the reason his character was butchered in JL since yall wanted more fun and smiles. Stop with this fake caring act for clout.",1,0
